simTime,src,dst,hops,realDelayMs,trustCost,budget,violated,policyMode
65.7325,466,220,3,4.41289,0.540161,2.30259,0,LagrangianGreedy
65.8291,541,603,3,4.06397,0.492752,2.30259,0,LagrangianGreedy
65.8443,598,673,3,4.82868,0.495243,2.30259,0,LagrangianGreedy
65.9131,321,527,3,4.42462,0.580452,2.30259,0,LagrangianGreedy
66.112,385,547,3,3.93407,0.543185,2.30259,0,LagrangianGreedy
66.2491,156,267,3,4.12494,0.59106,2.30259,0,LagrangianGreedy
66.3398,665,412,3,4.50721,0.623757,2.30259,0,LagrangianGreedy
66.4159,193,216,3,3.58486,0.691955,2.30259,0,LagrangianGreedy
66.5136,549,511,3,3.7338,0.60332,2.30259,0,LagrangianGreedy
66.9453,171,373,3,4.54593,0.420555,2.30259,0,LagrangianGreedy
67.1474,63,682,1,1.98076,0.060835,2.30259,0,LagrangianGreedy
67.9221,293,104,3,4.34203,0.304402,2.30259,0,LagrangianGreedy
68.346,32,551,3,4.16524,0.725206,2.30259,0,LagrangianGreedy
68.645,157,608,3,4.11399,0.59813,2.30259,0,LagrangianGreedy
69.1277,248,350,3,4.20834,0.376271,2.30259,0,LagrangianGreedy
69.7428,27,38,2,2.9242,0.219199,2.30259,0,LagrangianGreedy
69.8409,401,591,3,4.15798,0.383137,2.30259,0,LagrangianGreedy
69.9279,421,413,3,5.41523,0.641757,2.30259,0,LagrangianGreedy
70.2087,110,707,3,29.369,0.715062,2.30259,0,LagrangianGreedy
70.3318,77,159,2,2.98343,0.346831,2.30259,0,LagrangianGreedy
70.5337,280,173,3,4.60403,0.84074,2.30259,0,LagrangianGreedy
70.5446,444,700,3,4.53094,0.698259,2.30259,0,LagrangianGreedy
70.6092,481,532,1,1.99433,0.0812344,2.30259,0,LagrangianGreedy
70.6345,97,136,1,2.15894,0.0608461,2.30259,0,LagrangianGreedy
70.8138,430,98,3,4.16988,0.410313,2.30259,0,LagrangianGreedy
70.9386,275,449,3,4.02081,0.29896,2.30259,0,LagrangianGreedy
71.0412,681,541,3,4.19686,0.375838,2.30259,0,LagrangianGreedy
71.6142,657,723,3,4.35108,0.435853,2.30259,0,LagrangianGreedy
71.6347,500,341,3,3.9498,0.31414,2.30259,0,LagrangianGreedy
71.928,462,715,3,4.40841,0.313216,2.30259,0,LagrangianGreedy
72.1122,385,540,3,4.15345,0.279264,2.30259,0,LagrangianGreedy
72.1478,535,454,3,3.93434,0.866507,2.30259,0,LagrangianGreedy
72.2096,135,440,3,18.9502,0.533503,2.30259,0,LagrangianGreedy
72.2491,156,365,3,4.09998,0.929563,2.30259,0,LagrangianGreedy
72.4215,689,700,1,1.80664,0.153645,2.30259,0,LagrangianGreedy
72.514,549,691,3,4.13078,0.537777,2.30259,0,LagrangianGreedy
72.5177,332,635,1,1.92484,0.0609909,2.30259,0,LagrangianGreedy
72.8123,170,659,3,4.13145,0.523944,2.30259,0,LagrangianGreedy
72.85,546,104,1,1.68938,0.0862131,2.30259,0,LagrangianGreedy
73.1094,161,612,2,2.87434,0.23267,2.30259,0,LagrangianGreedy
73.342,632,227,1,2.95644,0.0799263,2.30259,0,LagrangianGreedy
73.435,221,211,3,3.96413,0.315463,2.30259,0,LagrangianGreedy
73.6274,423,187,2,3.44093,0.140323,2.30259,0,LagrangianGreedy
73.7383,365,736,1,1.98011,0.188725,2.30259,0,LagrangianGreedy
74.4091,152,573,3,22.4514,0.689443,2.30259,0,LagrangianGreedy
74.4199,224,63,3,4.29355,0.395597,2.30259,0,LagrangianGreedy
74.4258,384,23,3,3.91186,0.425218,2.30259,0,LagrangianGreedy
74.713,36,40,2,2.99819,0.247437,2.30259,0,LagrangianGreedy
74.7208,200,672,3,3.78029,0.418992,2.30259,0,LagrangianGreedy
74.9278,605,541,3,4.31378,0.190847,2.30259,0,LagrangianGreedy
75.226,112,697,3,4.16372,0.421746,2.30259,0,LagrangianGreedy
